,res_id,filetype,filesize_mb,event,duration_ms
1559,resource_779,,0,resource creation,99
1560,resource_779,,0,looping overhead,0
1561,resource_780,,0,resource creation,130
1562,resource_780,,0,looping overhead,0
1563,resource_781,,0,resource creation,99
1564,resource_781,,0,looping overhead,0
1565,resource_782,,0,resource creation,120
1566,resource_782,,0,looping overhead,0
1567,resource_783,,0,resource creation,134
1568,resource_783,,0,looping overhead,0
1569,resource_784,,0,resource creation,103
1570,resource_784,,0,looping overhead,0
1571,resource_785,,0,resource creation,142
1572,resource_785,,0,looping overhead,0
1573,resource_786,,0,resource creation,113
1574,resource_786,,0,looping overhead,0
1575,resource_787,,0,resource creation,105
1576,resource_787,,0,looping overhead,0
1577,resource_788,,0,resource creation,123
1578,resource_788,,0,looping overhead,0
1579,resource_789,,0,resource creation,108
1580,resource_789,,0,looping overhead,0
1581,resource_790,,0,resource creation,134
1582,resource_790,,0,looping overhead,0
1583,resource_791,,0,resource creation,112
1584,resource_791,,0,looping overhead,0
1585,resource_792,,0,resource creation,159
1586,resource_792,,0,looping overhead,0
1587,resource_793,,0,resource creation,123
1588,resource_793,,0,looping overhead,0
1589,resource_794,,0,resource creation,99
1590,resource_794,,0,looping overhead,0
1591,resource_795,,0,resource creation,128
1592,resource_795,,0,looping overhead,0
1593,resource_796,,0,resource creation,106
1594,resource_796,,0,looping overhead,0
1595,resource_797,,0,resource creation,99
1596,resource_797,,0,looping overhead,0
1597,resource_798,,0,resource creation,125
1598,resource_798,,0,looping overhead,0
1599,resource_799,,0,resource creation,102
1600,resource_799,,0,looping overhead,0
1601,resource_800,,0,resource creation,190
1602,resource_800,,0,looping overhead,0
1603,resource_801,,0,resource creation,116
1604,resource_801,,0,looping overhead,0
1605,resource_802,,0,resource creation,104
1606,resource_802,,0,looping overhead,0
1607,resource_803,,0,resource creation,123
1608,resource_803,,0,looping overhead,0
1609,resource_804,,0,resource creation,110
1610,resource_804,,0,looping overhead,0
1611,resource_805,,0,resource creation,132
1612,resource_805,,0,looping overhead,0
1613,resource_806,,0,resource creation,100
1614,resource_806,,0,looping overhead,0
1615,resource_807,,0,resource creation,105
1616,resource_807,,0,looping overhead,0
1617,resource_808,,0,resource creation,120
1618,resource_808,,0,looping overhead,0
1619,resource_809,,0,resource creation,112
1620,resource_809,,0,looping overhead,0
1621,resource_810,,0,resource creation,149
1622,resource_810,,0,looping overhead,0
1623,resource_811,,0,resource creation,101
1624,resource_811,,0,looping overhead,0
1625,resource_812,,0,resource creation,110
1626,resource_812,,0,looping overhead,0
1627,resource_813,,0,resource creation,134
1628,resource_813,,0,looping overhead,0
1629,resource_814,,0,resource creation,104
1630,resource_814,,0,looping overhead,0
1631,resource_815,,0,resource creation,127
1632,resource_815,,0,looping overhead,0
1633,resource_816,,0,resource creation,105
1634,resource_816,,0,looping overhead,0
1635,resource_817,,0,resource creation,104
1636,resource_817,,0,looping overhead,0
1637,resource_818,,0,resource creation,129
1638,resource_818,,0,looping overhead,0
1639,resource_819,,0,resource creation,112
1640,resource_819,,0,looping overhead,0
1641,resource_820,,0,resource creation,127
1642,resource_820,,0,looping overhead,0
1643,resource_821,,0,resource creation,97
1644,resource_821,,0,looping overhead,0
1645,resource_822,,0,resource creation,103
1646,resource_822,,0,looping overhead,0
1647,resource_823,,0,resource creation,127
1648,resource_823,,0,looping overhead,0
1649,resource_824,,0,resource creation,102
1650,resource_824,,0,looping overhead,0
1651,resource_825,,0,resource creation,133
1652,resource_825,,0,looping overhead,0
1653,resource_826,,0,resource creation,103
1654,resource_826,,0,looping overhead,0
1655,resource_827,,0,resource creation,111
1656,resource_827,,0,looping overhead,0
1657,resource_828,,0,resource creation,132
1658,resource_828,,0,looping overhead,0
1659,resource_829,,0,resource creation,108
1660,resource_829,,0,looping overhead,0
1661,resource_830,,0,resource creation,135
1662,resource_830,,0,looping overhead,0
1663,resource_831,,0,resource creation,101
1664,resource_831,,0,looping overhead,0
1665,resource_832,,0,resource creation,109
1666,resource_832,,0,looping overhead,0
1667,resource_833,,0,resource creation,131
1668,resource_833,,0,looping overhead,0
1669,resource_834,,0,resource creation,160
1670,resource_834,,0,looping overhead,0
1671,resource_835,,0,resource creation,127
1672,resource_835,,0,looping overhead,0
1673,resource_836,,0,resource creation,113
1674,resource_836,,0,looping overhead,0
1675,resource_837,,0,resource creation,112
1676,resource_837,,0,looping overhead,0
1677,resource_838,,0,resource creation,123
1678,resource_838,,0,looping overhead,0
1679,resource_839,,0,resource creation,102
1680,resource_839,,0,looping overhead,0
1681,resource_840,,0,resource creation,127
1682,resource_840,,0,looping overhead,0
1683,resource_841,,0,resource creation,101
1684,resource_841,,0,looping overhead,0
1685,resource_842,,0,resource creation,104
1686,resource_842,,0,looping overhead,0
1687,resource_843,,0,resource creation,173
1688,resource_843,,0,looping overhead,0
1689,resource_844,,0,resource creation,108
1690,resource_844,,0,looping overhead,0
1691,resource_845,,0,resource creation,136
1692,resource_845,,0,looping overhead,0
1693,resource_846,,0,resource creation,111
1694,resource_846,,0,looping overhead,0
1695,resource_847,,0,resource creation,111
1696,resource_847,,0,looping overhead,0
1697,resource_848,,0,resource creation,136
1698,resource_848,,0,looping overhead,0
1699,resource_849,,0,resource creation,104
1700,resource_849,,0,looping overhead,0
1701,resource_850,,0,resource creation,130
1702,resource_850,,0,looping overhead,0
1703,resource_851,,0,resource creation,99
1704,resource_851,,0,looping overhead,0
1705,resource_852,,0,resource creation,120
1706,resource_852,,0,looping overhead,0
1707,resource_853,,0,resource creation,130
1708,resource_853,,0,looping overhead,0
1709,resource_854,,0,resource creation,110
1710,resource_854,,0,looping overhead,0
1711,resource_855,,0,resource creation,132
1712,resource_855,,0,looping overhead,0
1713,resource_856,,0,resource creation,104
1714,resource_856,,0,looping overhead,0
1715,resource_857,,0,resource creation,113
1716,resource_857,,0,looping overhead,0
1717,resource_858,,0,resource creation,129
1718,resource_858,,0,looping overhead,0
1719,resource_859,,0,resource creation,100
1720,resource_859,,0,looping overhead,0
1721,resource_860,,0,resource creation,133
1722,resource_860,,0,looping overhead,0
1723,resource_861,,0,resource creation,105
1724,resource_861,,0,looping overhead,0
1725,resource_862,,0,resource creation,110
1726,resource_862,,0,looping overhead,0
1727,resource_863,,0,resource creation,146
1728,resource_863,,0,looping overhead,0
1729,resource_864,,0,resource creation,120
1730,resource_864,,0,looping overhead,0
1731,resource_865,,0,resource creation,133
1732,resource_865,,0,looping overhead,0
1733,resource_866,,0,resource creation,99
1734,resource_866,,0,looping overhead,0
1735,resource_867,,0,resource creation,112
1736,resource_867,,0,looping overhead,0
1737,resource_868,,0,resource creation,125
1738,resource_868,,0,looping overhead,0
1739,resource_869,,0,resource creation,122
1740,resource_869,,0,looping overhead,0
1741,resource_870,,0,resource creation,153
1742,resource_870,,0,looping overhead,0
1743,resource_871,,0,resource creation,114
1744,resource_871,,0,looping overhead,0
1745,resource_872,,0,resource creation,111
1746,resource_872,,0,looping overhead,0
1747,resource_873,,0,resource creation,133
1748,resource_873,,0,looping overhead,0
1749,resource_874,,0,resource creation,109
1750,resource_874,,0,looping overhead,0
1751,resource_875,,0,resource creation,180
1752,resource_875,,0,looping overhead,0
1753,resource_876,,0,resource creation,107
1754,resource_876,,0,looping overhead,0
1755,resource_877,,0,resource creation,109
1756,resource_877,,0,looping overhead,0
1757,resource_878,,0,resource creation,135
1758,resource_878,,0,looping overhead,0
1759,resource_879,,0,resource creation,103
1760,resource_879,,0,looping overhead,0
1761,resource_880,,0,resource creation,135
1762,resource_880,,0,looping overhead,0
1763,resource_881,,0,resource creation,111
1764,resource_881,,0,looping overhead,0
1765,resource_882,,0,resource creation,114
1766,resource_882,,0,looping overhead,0
1767,resource_883,,0,resource creation,120
1768,resource_883,,0,looping overhead,0
1769,resource_884,,0,resource creation,147
1770,resource_884,,0,looping overhead,0
1771,resource_885,,0,resource creation,130
1772,resource_885,,0,looping overhead,0
1773,resource_886,,0,resource creation,105
1774,resource_886,,0,looping overhead,0
1775,resource_887,,0,resource creation,112
1776,resource_887,,0,looping overhead,0
1777,resource_888,,0,resource creation,134
1778,resource_888,,0,looping overhead,0
1779,resource_889,,0,resource creation,150
1780,resource_889,,0,looping overhead,0
1781,resource_890,,0,resource creation,151
1782,resource_890,,0,looping overhead,0
1783,resource_891,,0,resource creation,121
1784,resource_891,,0,looping overhead,0
1785,resource_892,,0,resource creation,104
1786,resource_892,,0,looping overhead,0
1787,resource_893,,0,resource creation,127
1788,resource_893,,0,looping overhead,0
1789,resource_894,,0,resource creation,101
1790,resource_894,,0,looping overhead,0
1791,resource_895,,0,resource creation,130
1792,resource_895,,0,looping overhead,0
1793,resource_896,,0,resource creation,98
1794,resource_896,,0,looping overhead,0
1795,resource_897,,0,resource creation,108
1796,resource_897,,0,looping overhead,0
1797,resource_898,,0,resource creation,121
1798,resource_898,,0,looping overhead,0
1799,resource_899,,0,resource creation,108
1800,resource_899,,0,looping overhead,0
1801,resource_900,,0,resource creation,134
1802,resource_900,,0,looping overhead,0
1803,resource_901,,0,resource creation,96
1804,resource_901,,0,looping overhead,0
1805,resource_902,,0,resource creation,101
1806,resource_902,,0,looping overhead,0
1807,resource_903,,0,resource creation,121
1808,resource_903,,0,looping overhead,0
1809,resource_904,,0,resource creation,99
1810,resource_904,,0,looping overhead,0
1811,resource_905,,0,resource creation,128
1812,resource_905,,0,looping overhead,0
1813,resource_906,,0,resource creation,103
1814,resource_906,,0,looping overhead,0
1815,resource_907,,0,resource creation,100
1816,resource_907,,0,looping overhead,0
1817,resource_908,,0,resource creation,138
1818,resource_908,,0,looping overhead,0
1819,resource_909,,0,resource creation,127
1820,resource_909,,0,looping overhead,0
1821,resource_910,,0,resource creation,130
1822,resource_910,,0,looping overhead,0
1823,resource_911,,0,resource creation,100
1824,resource_911,,0,looping overhead,0
1825,resource_912,,0,resource creation,97
1826,resource_912,,0,looping overhead,0
1827,resource_913,,0,resource creation,117
1828,resource_913,,0,looping overhead,0
1829,resource_914,,0,resource creation,100
1830,resource_914,,0,looping overhead,0
1831,resource_915,,0,resource creation,133
1832,resource_915,,0,looping overhead,0
1833,resource_916,,0,resource creation,103
1834,resource_916,,0,looping overhead,0
1835,resource_917,,0,resource creation,113
1836,resource_917,,0,looping overhead,0
1837,resource_918,,0,resource creation,173
1838,resource_918,,0,looping overhead,0
1839,resource_919,,0,resource creation,103
1840,resource_919,,0,looping overhead,0
1841,resource_920,,0,resource creation,128
1842,resource_920,,0,looping overhead,0
1843,resource_921,,0,resource creation,100
1844,resource_921,,0,looping overhead,0
1845,resource_922,,0,resource creation,102
1846,resource_922,,0,looping overhead,0
1847,resource_923,,0,resource creation,121
1848,resource_923,,0,looping overhead,0
1849,resource_924,,0,resource creation,99
1850,resource_924,,0,looping overhead,0
1851,resource_925,,0,resource creation,127
1852,resource_925,,0,looping overhead,0
1853,resource_926,,0,resource creation,155
1854,resource_926,,0,looping overhead,0
1855,resource_927,,0,resource creation,115
1856,resource_927,,0,looping overhead,0
1857,resource_928,,0,resource creation,124
1858,resource_928,,0,looping overhead,0
1859,resource_929,,0,resource creation,109
1860,resource_929,,0,looping overhead,0
1861,resource_930,,0,resource creation,119
1862,resource_930,,0,looping overhead,0
1863,resource_931,,0,resource creation,94
1864,resource_931,,0,looping overhead,0
1865,resource_932,,0,resource creation,99
1866,resource_932,,0,looping overhead,0
1867,resource_933,,0,resource creation,120
1868,resource_933,,0,looping overhead,0
1869,resource_934,,0,resource creation,100
1870,resource_934,,0,looping overhead,0
1871,resource_935,,0,resource creation,143
1872,resource_935,,0,looping overhead,0
1873,resource_936,,0,resource creation,111
1874,resource_936,,0,looping overhead,0
1875,resource_937,,0,resource creation,101
1876,resource_937,,0,looping overhead,0
1877,resource_938,,0,resource creation,123
1878,resource_938,,0,looping overhead,0
1879,resource_939,,0,resource creation,98
1880,resource_939,,0,looping overhead,0
1881,resource_940,,0,resource creation,130
1882,resource_940,,0,looping overhead,0
1883,resource_941,,0,resource creation,112
1884,resource_941,,0,looping overhead,0
1885,resource_942,,0,resource creation,103
1886,resource_942,,0,looping overhead,0
1887,resource_943,,0,resource creation,130
1888,resource_943,,0,looping overhead,0
1889,resource_944,,0,resource creation,114
1890,resource_944,,0,looping overhead,0
1891,resource_945,,0,resource creation,137
1892,resource_945,,0,looping overhead,0
1893,resource_946,,0,resource creation,105
1894,resource_946,,0,looping overhead,0
1895,resource_947,,0,resource creation,100
1896,resource_947,,0,looping overhead,0
1897,resource_948,,0,resource creation,120
1898,resource_948,,0,looping overhead,0
1899,resource_949,,0,resource creation,107
1900,resource_949,,0,looping overhead,0
1901,resource_950,,0,resource creation,126
1902,resource_950,,0,looping overhead,0
1903,resource_951,,0,resource creation,103
1904,resource_951,,0,looping overhead,0
1905,resource_952,,0,resource creation,105
1906,resource_952,,0,looping overhead,0
1907,resource_953,,0,resource creation,140
1908,resource_953,,0,looping overhead,0
1909,resource_954,,0,resource creation,116
1910,resource_954,,0,looping overhead,0
1911,resource_955,,0,resource creation,128
1912,resource_955,,0,looping overhead,0
1913,resource_956,,0,resource creation,100
1914,resource_956,,0,looping overhead,0
1915,resource_957,,0,resource creation,97
1916,resource_957,,0,looping overhead,0
1917,resource_958,,0,resource creation,120
1918,resource_958,,0,looping overhead,0
1919,resource_959,,0,resource creation,101
1920,resource_959,,0,looping overhead,0
1921,resource_960,,0,resource creation,129
1922,resource_960,,0,looping overhead,0
1923,resource_961,,0,resource creation,141
1924,resource_961,,0,looping overhead,0
1925,resource_962,,0,resource creation,110
1926,resource_962,,0,looping overhead,0
1927,resource_963,,0,resource creation,125
1928,resource_963,,0,looping overhead,0
1929,resource_964,,0,resource creation,100
1930,resource_964,,0,looping overhead,0
1931,resource_965,,0,resource creation,125
1932,resource_965,,0,looping overhead,0
1933,resource_966,,0,resource creation,103
1934,resource_966,,0,looping overhead,0
1935,resource_967,,0,resource creation,99
1936,resource_967,,0,looping overhead,0
1937,resource_968,,0,resource creation,121
1938,resource_968,,0,looping overhead,0
1939,resource_969,,0,resource creation,100
1940,resource_969,,0,looping overhead,0
1941,resource_970,,0,resource creation,171
1942,resource_970,,0,looping overhead,0
1943,resource_971,,0,resource creation,111
1944,resource_971,,0,looping overhead,0
1945,resource_972,,0,resource creation,113
1946,resource_972,,0,looping overhead,0
1947,resource_973,,0,resource creation,126
1948,resource_973,,0,looping overhead,0
1949,resource_974,,0,resource creation,117
1950,resource_974,,0,looping overhead,0
1951,resource_975,,0,resource creation,132
1952,resource_975,,0,looping overhead,0
1953,resource_976,,0,resource creation,100
1954,resource_976,,0,looping overhead,0
1955,resource_977,,0,resource creation,102
1956,resource_977,,0,looping overhead,0
1957,resource_978,,0,resource creation,119
1958,resource_978,,0,looping overhead,0
1959,resource_979,,0,resource creation,101
1960,resource_979,,0,looping overhead,0
1961,resource_980,,0,resource creation,134
1962,resource_980,,0,looping overhead,0
1963,resource_981,,0,resource creation,109
1964,resource_981,,0,looping overhead,0
1965,resource_982,,0,resource creation,99
1966,resource_982,,0,looping overhead,0
1967,resource_983,,0,resource creation,117
1968,resource_983,,0,looping overhead,0
1969,resource_984,,0,resource creation,93
1970,resource_984,,0,looping overhead,0
1971,resource_985,,0,resource creation,125
1972,resource_985,,0,looping overhead,0
1973,resource_986,,0,resource creation,97
1974,resource_986,,0,looping overhead,0
1975,resource_987,,0,resource creation,103
1976,resource_987,,0,looping overhead,0
1977,resource_988,,0,resource creation,117
1978,resource_988,,0,looping overhead,0
1979,resource_989,,0,resource creation,111
1980,resource_989,,0,looping overhead,0
1981,resource_990,,0,resource creation,154
1982,resource_990,,0,looping overhead,0
1983,resource_991,,0,resource creation,113
1984,resource_991,,0,looping overhead,0
1985,resource_992,,0,resource creation,113
1986,resource_992,,0,looping overhead,0
1987,resource_993,,0,resource creation,130
1988,resource_993,,0,looping overhead,0
1989,resource_994,,0,resource creation,109
1990,resource_994,,0,looping overhead,0
1991,resource_995,,0,resource creation,138
1992,resource_995,,0,looping overhead,0
1993,resource_996,,0,resource creation,107
1994,resource_996,,0,looping overhead,0
1995,resource_997,,0,resource creation,107
1996,resource_997,,0,looping overhead,0
1997,resource_998,,0,resource creation,133
1998,resource_998,,0,looping overhead,0
1999,resource_999,,0,resource creation,136
2000,resource_999,,0,looping overhead,0
